SampleID,Site,source,Date,Year,Time,State,StreamName,Lat,Long,PrimaryCrewMembers,HabitatType,Habitat,GearType,HUC8,Topeka_Shiner,Substrate,BankStability,Depth_m,DepthCategory,Velocity_ms,VelocityCategory,WaterTemp_C,DrainTile,DOPercent,DO_mgL,Nitrate_mgL,Ammonium_mgL,Turbidity_NTU,Chloride_mgL,Conductivity_Scm,pH,SiteNotes
16MNBSBVR14,TS234A,FWS,5/17/2016,2016,1100,MN,Beaver Creek,43.712,-96.239,"Utrup, Mauldin, ISU",stream,stream,,Big Sioux,8,,Stable,0.46,,0.35,,11.43,,115.7,10.55,35.51,0.04,5.1,59.54,733.3,8.12,
17MNBSBVR12,TS234A,FWS,6/1/2017,2017,1207,MN,Beaver Creek,43.741,-96.263,Emerson,stream,stream,,,0,,Stable,,Mid-depth,,Slow,16.29,,127.4,10.47,42.03,0.05,16.2,94.38,746.2,8.6,
17MNBSBVR14,TS2A,FWS,5/16/2017,2017,1035,MN,Beaver Creek,43.741,-96.263,Emerson,stream,stream,,,6,,.,,.,,.,.,.,.,.,.,.,.,.,.,.,
15MNBSBVRT35,TS2BW,FWS,6/19/2015,2015,1440,MN,Beaver Creek Tributary,43.729,-96.268,"Emerson, Ralston, Schultz",stream,stream,SN,,33,,Stable,0.01,,0.03,,21.2,,151.9,13,48.04,0.01,25.1,7871,768.1,6.84,Touch the Sky Prairie - Below Waterfall (east branch)
17MNBSBVR11,TS3,FWS,6/1/2017,2017,1205,MN,Beaver Creek,43.74,-96.262,Emerson,oxbow,oxbow,,,21,,Light to Moderate Degradation,,Mid-depth,,Still,18.03,,127.9,10.1,19.62,0.04,54.7,76.44,551.5,8.38,
18MNBSBVR04,TS3,FWS,2018,2018,,MN,Beaver Creek,43.74,-96.262,"JacobHernandez,KimEmerson,ScottRalston,JohnReines",oxbow,oxbow,SN,,27,,stable,,0.475 - 0.914,,,23.9,no,127.8,,13.3,,91.3,,383.2,,
17MNBSBVR88,TS3(b),FWS,7/13/2017,2017,1220,MN,Beaver CreeK,43.74,-96.262,Emerson,oxbow,oxbow,,,35,,Light to Moderate Degradation,,Mid-depth,.,Still,25.53,.,134.4,9.09,7.93,0.05,69.9,116.8,518.9,8.59,
17MNBSBVR10,TS4,FWS,6/1/2017,2017,1155,MN,Beaver Creek,43.739,-96.262,Emerson,oxbow,oxbow,,,0,,Light to Moderate Degradation,,Deep,,Slow,11.1,,132.6,12.15,66.77,0.06,12.2,85.6,751.5,8,
18MNBSBVR05,TS4,FWS,2018,2018,,MN,Beaver Creek,43.74,-96.261,"ScottRalston,KimEmerson,JacobHernandez,JohnReines",oxbow,oxbow,SN,,20,,stable,,0.475 - 0.914,,,13.2,yes,116.4,,43.9,,,,731,,
17MNBSBVR87,TS4(b),FWS,7/13/2017,2017,1200,MN,Beaver Creek,43.739,-96.262,Emerson,stream,stream,,,0,,Light to Moderate Degradation,,Mid-depth,.,Slow,18.53,.,102.1,8.01,39.54,0.11,72.1,163.4,528,7.72,
17MNBSBVR08,TS5,FWS,6/1/2017,2017,1135,MN,Beaver Creek,43.732,-96.27,Emerson,oxbow,oxbow,,,20,,Light to Moderate Degradation,,Deep,,Still,19,,178.5,13.74,26.41,0.05,32.6,79.43,631.7,8.8,
17MNBSBVR09,TS5A,FWS,6/1/2017,2017,1140,MN,Beaver Creek,43.731,-96.27,Emerson,stream,stream,,,9,,Stable,,Mid-depth,,Slow,15.98,,114.5,9.47,43.75,0.05,19.4,89.79,743.7,8.54,
16MNBSBVR17,TS5A,FWS,5/17/2016,2016,1200,MN,Beaver Creek,43.733,-96.269,"Utrup, McClure",stream,stream,,Big Sioux,87,,Stable,1.83,,0.35,,13.01,,129.3,11.37,30.26,0.04,8.7,44.74,725.8,8.21,
17MNBSBVRT06,TS6,FWS,6/1/2017,2017,1115,MN,Beaver Creek Tributary,43.732,-96.289,Emerson,oxbow,oxbow,,,5,,Light to Moderate Degradation,,Deep,,Still,18.57,,228.6,18.73,28.18,0.1,11.3,118.2,691.7,8.76,
16MNBSBVRT07,TS6789A,FWS,5/16/2016,2016,1330,MN,Beaver Creek Tributary,43.73,-96.293,"Emerson, Utrup, Riens, Hernandez, ISU",stream,stream,,Big Sioux,3,,Stable,0.58,,0.62,,12.36,,146.4,13.13,35.73,0.1,8.8,31.97,744.7,8.3,No Fish Sample
17MNBSBVRT07,TS67A,FWS,6/1/2017,2017,1115,MN,Beaver Creek Tributary,43.731,-96.292,Emerson,stream,stream,,,0,,Stable,,Shallow,,Fast,13.16,,132.64,11.62,61.01,0.05,13.9,103.3,740.9,8.67,
17MNBSBVRT05,TS7,FWS,6/1/2017,2017,1100,MN,Beaver Creek Tributary,43.731,-96.292,Emerson,oxbow,oxbow,,,3,,Light to Moderate Degradation,,Deep,,Still,16.97,,203.8,16.63,46.76,0.07,68.2,142.8,752.9,8.53,
16MNBSBVRT05,TS8,FWS,5/16/2016,2016,1200,MN,Beaver Creek Tributary,43.73,-96.293,"Ralston, McClure",oxbow,oxbow,,Big Sioux,39,,Stable,0.91,,0.01,,19.56,,96.8,7.4,4.03,0.27,22,20.96,609.5,8.1,
18MNBSBVRT02,TS8,FWS,2018,2018,,MN,Beaver Creek Tributary,43.73,-96.292,"KimEmerson,JacobHernandez,ScottRalston,JohnReines",oxbow,oxbow,SN,,21,,stable,,> 0.914,,,26,no,101,,6.28,,76.3,,426.8,,
18MNBSBVRT03,TS9,FWS,2018,2018,,MN,Beaver Creek Tributary,43.73,-96.293,"ScottRalston,JacobHernandez,KimEmerson,JohnReines",oxbow,oxbow,SN,,21,,stable,,> 0.914,,,26.9,no,131.4,,6.86,,67.2,,427.1,,
16MNBSBVTR06,TS9,FWS,5/16/2016,2016,1200,MN,Beaver Creek Tributary,43.73,-96.292,"Ralston, McClure",oxbow,oxbow,,Big Sioux,10,,Stable,1.07,,0.01,,19.1,,112.5,8.7,2.94,0.16,42.5,15.3,451.1,8.28,
15MNBSBVRT36,TSAW,FWS,6/19/2015,2015,1230,MN,Beaver Creek Tributary,43.729,-96.294,"Emerson, Ralston, Schultz",stream,stream,SN,,1,,Stable,0.03,,0.1,,19.17,,64.9,5.88,55.07,0.02,16.9,10693,805.7,6.95,Touch the Sky Prairie - Above Waterfall (west branch)
15MNBSBVRT37,TSBW,FWS,6/19/2015,2015,1000,MN,Beaver Creek Tributary,43.726,-96.292,"Emerson, Ralston, Schultz",stream,stream,SN,,4,,Light to Moderate Degredation,0.03,,0.1,,18.53,,106.4,9.61,74.36,0.01,31.4,13365,810,6.95,Touch the Sky Prairie - Below Waterfall (west branch)
15MNBSSTRK52,VA1,FWS,8/3/2015,2015,1030,MN,Split Rock Creek,43.769,-96.443,"Emerson, Ralston",oxbow,oxbow,SN,,0,,Stable,0,,0,,27.38,,87.3,6.68,23.86,5.61,66,5610,621.9,6.74,Control Site. Water quality was taken three weeks after the fish sampling. Water has since grown a lot of algae
15MNBSSTRK53,VA1A,FWS,8/3/2015,2015,1030,MN,Split Rock Creek,43.768,-96.444,"Emerson, Ralston",stream,stream,SN,,1,,Heavily Degraded,0.17,,0.56,,25.03,,139.8,11.14,36.14,2.01,71.4,10888,824.3,7.03,Control Site. Water quality taken three weeks after fish sampling.
15MNBSSTRK54,VA23A,FWS,8/3/2015,2015,1115,MN,Split Rock Creek,43.765,-96.445,"Emerson, Ralston",stream,stream,SN,,0,,Heavily Degraded,0.19,,0.62,,25.13,,132.2,10.36,33.27,3.84,70.5,9289,824,7.05,Water quality taken three weeks after fish sampling.
15MNBSSTRK55,VA3,FWS,8/3/2015,2015,1200,MN,Split Rock Creek,43.765,-96.444,"Emerson, Ralston",oxbow,oxbow,SN,,3,,Stable,0,,0,,30.42,,270.2,20.49,40.93,4.51,82.3,12757,507.2,7.9,Water quality taken three weeks after fish sampling.
15MNBSSTRK56,VA4,FWS,8/3/2015,2015,1245,MN,Split Rock Creek,43.764,-96.446,"Emerson, Ralston",oxbow,oxbow,SN,,1,,Stable,0,,0,,30.8,,0,0,49.23,6.85,582,18402,493.1,8.31,Water quality taken three weeks after fish sampling.
15MNBSSTRK57,VA4A,FWS,8/3/2015,2015,1315,MN,Split Rock Creek,43.765,-96.447,"Emerson, Ralston",stream,stream,SN,,2,,Heavily Degraded,0.09,,0.31,,26.39,,150.3,11.64,34.97,5.09,65.1,9597,825.2,7.08,Water quality taken three weeks after fish sampling.
19MNBSLBVR15,VD1,FWS,2019,2019,,MN,Little Beaver Creek,43.707,-96.267,"NickUtrup,KimEmerson,Others",oxbow,oxbow,SN,,21,,moderate,,0.475 - 0.914,,,26.6,no,294.9,,0.34,,13.6,,549,,
18MNBSLBVR07,VD1A,FWS,2018,2018,,MN,Little Beaver Creek,43.707,-96.266,"ScottRalston,KimEmerson,JacobHernandez,JohnReines,CoryBraastad",stream,stream,SN,,21,,moderate,,?0.457,,,,no,,,,,,,,,
19MNBSLBVR14,VD2,FWS,2019,2019,,MN,Little Beaver Creek,43.705,-96.267,"KimEmerson,NickUtrup,Others",oxbow,oxbow,SN,,11,,moderate,,0.475 - 0.914,,,25.9,no,185.5,,3.16,,61.2,,617,,
18MNBSLBVR08,VD2A,FWS,2018,2018,,MN,Little Beaver Creek,43.705,-96.267,"ScottRalston,KimEmerson,JacobHernandez,JohnReines,CoryBraastad",stream,stream,SN,,6,,stable,,?0.457,,,,,,,,,,,,,
19MNBSLBVR13,VD3,FWS,2019,2019,,MN,Little Beaver Creek,43.704,-96.268,"KimEmerson,NickUtrup,Others",oxbow,oxbow,SN,,26,,moderate,,0.475 - 0.914,,,26.8,no,522.4,,0.34,,34.4,,458.2,,
18MNBSLBVR09,VD3A,FWS,2018,2018,,MN,Little Beaver Creek,43.704,-96.268,"ScottRalston,JacobHernandez,KimEmerson,JohnReines,CoryBraastad",stream,stream,SN,,1,,moderate,,?0.457,,,,,,,,,,,,,Near 2x box culvert
18MNBSLBVR10,VD3A,FWS,2018,2018,,MN,Little Beaver Creek,43.704,-96.268,"ScottRalston,KimEmerson,JacobHernandez,JohnReines,CoryBraastad",stream,stream,SN,,6,,moderate,,?0.457,,,19.9,no,102.8,,19.46,,114,,719,,Near 2x boxculvert
17MNBSLBVR82,VDA,FWS,6/15/2017,2017,1100,MN,Little Beaver Creek,43.703,-96.268,"Emerson, Utrup, Appel, ISU",stream,stream,,,3,,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,
18MNRKRKR39,VE1A,FWS,2018,2018,,MN,Rock River,43.649,-96.199,"HeidiKeuler,KimEmerson,CoryBraastad,Others",stream,stream,SN,,0,,activecutbank,,0.475 - 0.914,,,,no,,,,,,,,,
18MNRKRKR37,VE1A,FWS,2018,2018,,MN,Rock River,43.649,-96.198,"HeidiKeuler,KimEmerson,CoryBraastad,Others",stream,stream,SN,,0,,activecutbank,,?0.457,,,,no,,,,,,,,,
18MNRKRKR38,VE1A,FWS,2018,2018,,MN,Rock River,43.649,-96.198,"HeidiKeuler,KimEmerson,CoryBraastad,Others",stream,stream,SN,,0,,activecutbank,,?0.457,,,,no,,,,,,,,,
16MNBSBVR49,WI12A,FWS,5/20/2016,2016,900,MN,Beaver Creek,43.677,-96.291,"Emerson, Ralston, McClure, ISU",stream,stream,,Big Sioux,57,,Light to Moderate Degredation,0.34,,0.13,,14.97,,118.9,10.02,29.58,0.09,25.4,35.08,734.6,8.22,
17MNBSSTRK81,WLA,FWS,6/15/2017,2017,1000,MN,Split Rock Creek,43.835,-96.416,"Emerson, Utrup",stream,stream,,,12,,Heavily Degraded,,Deep,,Fast,21.63,,97.2,7.15,23.02,0.16,59.3,128.8,836.3,8.53,
